	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
	Error: Missing Mac Postcriptname from name table! Should be in record (1, 0, 0, 6)
	Error: Missing Mac Compatible Family Name from name table! Should be in record (1, 0, 0, 1) 
	Error: Missing Mac Compatible SubFamily Name from name table! Should be in record (1, 0, 0, 2) 
	Error: Missing Mac Full Font Name from name table! Should be in record (1, 0, 0, 4) 
	Warning: Missing Mac Version String from name table! Should be in record (1, 0, 0, 5) 
Directory: /Users/jeremymickel/Documents/GitHub/RedHatFonts/fonts/static/ttf
Loading Adobe Glyph Dict...
building lists of preferred families...
Number of preferred families: 1 ['']
Number of font faces: 26


Single Face Test 1: Length overrun check for name ID 18. Max 63 characters, must be unique within 31 chars.

Single Face Test 2: Length overrun check for name ID's 1,2, 4, 16, 17. Max 63 characters.
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .
	Error: The Mac platform name ID 4 Preferred Full Name must be unique within Preferred Family Name group. name: ''. Conflicting fonts: .

Single Face Test 3: Check that name ID 4 (Full Name) starts with same string as Preferred Family Name, and is the same as the CFF font Full Name.

Single Face Test 4: Version name string matches release font criteria and head table value
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .
	Error: could not find a valid decimal font version with the prefix 'Version ' or 'OTF ' in the name table name ID 5 'Version'  string: , for Font .

Single Face Test 5: Check that CFF PostScript name is same as name table name ID 6.
	Error: Windows name table name id 6 'RedHatDisplay-Regular' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-Italic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-Bold' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-BoldItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-Black' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-BlackItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-Light' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-LightItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-Medium' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatDisplay-MediumItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-Regular' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-Italic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-Bold' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-BoldItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-Light' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-LightItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-Medium' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatMono-MediumItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-Regular' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-Italic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-Bold' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-BoldItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-Light' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-LightItalic' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-Medium' is not the same as Macintosh name ID 6 ''.
	Error: Windows name table name id 6 'RedHatText-MediumItalic' is not the same as Macintosh name ID 6 ''.

Single Face Test 6: Check that Copyright, Trademark, Designer note, and foundry values are present, and match default values.
	Error: Environment variable CF_DEFAULT_URL is not set, so I can't compare it to  Mac Foundry URL name id 11.
	Error: Environment variable CF_DEFAULT_FOUNDRY_CODE is not set, so I can't compare it to  the OS/2 table foundry code.

Single Face Test 7: Checking for deprecated CFF operators.

Single Face Test 8: Check SubFamily Name (name ID 2) for  Regular Style, Bold Style, Italic Style, and BoldItalic Style

Single Face Test 9: Check that no OS/2.usWeightClass is less than 250

Single Face Test 10: Check that no Bold Style face has OS/2.usWeightClass of less than 500

Single Face Test 11: Check that BASE table exists, and has reasonable values
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'DFLT', tag 'ideo' should be '-150.0' rather than '-158'. .
	Warning:  In order to center OS/2 Capheight in the ideo em-square, the BASE table offset for script 'latn', tag 'ideo' should be '-150.0' rather than '-158'. .

Single Face Test 12: Check that Italic style is set when post table italic angle is non-zero, and that italic angle is reasonable.

Single Face Test 13: Warn if post.isFixedPitch is set when font is not monospaced.
	Error: Font is marked as being FIxedPitch in the post table, but not all glyphs are the same width. font 
non-std width 0 Number of glyphs 2
		zerowidthspace
		uniFEFF
	Error: Font is marked as being FIxedPitch in the post table, but not all glyphs are the same width. font 
non-std width 0 Number of glyphs 2
		zerowidthspace
		uniFEFF
	Error: Font is marked as being FIxedPitch in the post table, but not all glyphs are the same width. font 
non-std width 0 Number of glyphs 2
		zerowidthspace
		uniFEFF
	Error: Font is marked as being FIxedPitch in the post table, but not all glyphs are the same width. font 
non-std width 0 Number of glyphs 2
		zerowidthspace
		uniFEFF
	Error: Font is marked as being FIxedPitch in the post table, but not all glyphs are the same width. font 
non-std width 0 Number of glyphs 2
		zerowidthspace
		uniFEFF
	Error: Font is marked as being FIxedPitch in the post table, but not all glyphs are the same width. font 
